Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2017","2017","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2017","2017","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2017","2017","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2017","2017","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2017","2017","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2017","2017","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2018","2018","7021","Annual value","","101.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2018","2018","7021","Annual value","","101.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","","100.52","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2018","2018","7021","Annual value","","101.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2018","2018","7021","Annual value","","101.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2018","2018","7021","Annual value","","101.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2018","2018","7021","Annual value","","101.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2018","2018","7021","Annual value","","101.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2018","2018","7021","Annual value","","101.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","","101.63","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","486","Bananas","2000","2000","7021","Annual value","USD","37.7","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","125","Cassava","2000","2000","7021","Annual value","USD","15.7","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","USD","643.7","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","406","Garlic","2000","2000","7021","Annual value","USD","621.8","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","56","Maize","2000","2000","7021","Annual value","USD","95.2","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","867","Meat, cattle","2000","2000","7021","Annual value","USD","1993.1","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1069","Meat, duck","2000","2000","7021","Annual value","USD","1159.9","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2000","2000","7021","Annual value","USD","282.2","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2000","2000","7021","Annual value","USD","41.4","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","257","Oil, palm","2000","2000","7021","Annual value","USD","258.7","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","403","Onions, dry","2000","2000","7021","Annual value","USD","158.3","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","27","Rice, paddy","2000","2000","7021","Annual value","USD","108.5","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","236","Soybeans","2000","2000","7021","Annual value","USD","229.9","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","486","Bananas","2001","2001","7021","Annual value","USD","140.9","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","125","Cassava","2001","2001","7021","Annual value","USD","15.5","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","USD","671.1","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","406","Garlic","2001","2001","7021","Annual value","USD","462.5","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","56","Maize","2001","2001","7021","Annual value","USD","88.9","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","867","Meat, cattle","2001","2001","7021","Annual value","USD","1975.6","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2001","2001","7021","Annual value","USD","828","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1069","Meat, duck","2001","2001","7021","Annual value","USD","1198.5","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2001","2001","7021","Annual value","USD","251.8","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2001","2001","7021","Annual value","USD","26.8","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","257","Oil, palm","2001","2001","7021","Annual value","USD","167.4","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","403","Onions, dry","2001","2001","7021","Annual value","USD","132.6","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","27","Rice, paddy","2001","2001","7021","Annual value","USD","108.6","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","236","Soybeans","2001","2001","7021","Annual value","USD","211.1","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","139.5","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","125","Cassava","2002","2002","7021","Annual value","USD","24.4","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","USD","677.2","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","406","Garlic","2002","2002","7021","Annual value","USD","569.6","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","56","Maize","2002","2002","7021","Annual value","USD","96.4","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","867","Meat, cattle","2002","2002","7021","Annual value","USD","2202.9","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2002","2002","7021","Annual value","USD","762.9","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1069","Meat, duck","2002","2002","7021","Annual value","USD","1086.8","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2002","2002","7021","Annual value","USD","256.5","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2002","2002","7021","Annual value","USD","53.5","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","257","Oil, palm","2002","2002","7021","Annual value","USD","334.6","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","403","Onions, dry","2002","2002","7021","Annual value","USD","146.9","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","27","Rice, paddy","2002","2002","7021","Annual value","USD","117.6","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","236","Soybeans","2002","2002","7021","Annual value","USD","242.1","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","486","Bananas","2003","2003","7021","Annual value","USD","154.2","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","125","Cassava","2003","2003","7021","Annual value","USD","22.4","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","USD","635.5","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","406","Garlic","2003","2003","7021","Annual value","USD","667.2","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","56","Maize","2003","2003","7021","Annual value","USD","106.8","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","867","Meat, cattle","2003","2003","7021","Annual value","USD","2548.9","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2003","2003","7021","Annual value","USD","811.1","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1069","Meat, duck","2003","2003","7021","Annual value","USD","1411.7","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1035","Meat, pig","2003","2003","7021","Annual value","USD","1153.9","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2003","2003","7021","Annual value","USD","279.4","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2003","2003","7021","Annual value","USD","56.4","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","257","Oil, palm","2003","2003","7021","Annual value","USD","352.5","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","403","Onions, dry","2003","2003","7021","Annual value","USD","328.1","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","27","Rice, paddy","2003","2003","7021","Annual value","USD","134.2","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","236","Soybeans","2003","2003","7021","Annual value","USD","260.1","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","486","Bananas","2004","2004","7021","Annual value","USD","154","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","125","Cassava","2004","2004","7021","Annual value","USD","19.9","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","USD","980.9","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","406","Garlic","2004","2004","7021","Annual value","USD","484.8","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","56","Maize","2004","2004","7021","Annual value","USD","114.1","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","867","Meat, cattle","2004","2004","7021","Annual value","USD","2758","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2004","2004","7021","Annual value","USD","880.4","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1035","Meat, pig","2004","2004","7021","Annual value","USD","1612.1","Fc","Calculated data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2004","2004","7021","Annual value","USD","290.6","","Official data"
